Corpus,File,Name,Verb,Age,Sent,Syntactic Object,Event or Object,Syntactic Object,Event or Object,Convergence,Comments,Comments,
Brown,sarah121.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y8M13D'],ya got ta stick that there  go like that  make little holes an  mouth with a crayon a black crayon  e,,,,,0,,,
Brown,sarah122.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y8M20D'],when I got out  looked at it then it was wet  I feeled felt it,,,,,0,,,
Brown,sarah122.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y8M20D'],ya got ta guess,,,,,0,,,
Brown,sarah122.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y8M20D'],an  well when I come home from school you better get in your my porch,,,,,0,,,
Brown,sarah122.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y8M20D'],ya got ta have some Scotch_tape,,,,,0,,,
Brown,sarah123.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y9M4D'],I'll make it like dis this so it can get bigger,bigger,event,bigger,event,event,?,,
Brown,sarah123.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y9M4D'],I get mixed up,mixed up,event,mixed up,event,event,?,,
Brown,sarah123.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y9M4D'],I will get some more water,water,object,water,object,object,,,
Brown,sarah123.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y9M4D'],now I got ta pour it like that,,,,,0,,,
Brown,sarah123.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y9M4D'],well I got ta get,,,,,0,,,
Brown,sarah123.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y9M4D'],now I got ta put some in here,,,,,0,,,
Brown,sarah123.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y9M4D'],I got ta hold it but I go way down the bottom,,,,,0,,,
Brown,sarah123.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y9M4D'],now go like dis this so the water can't get on the table  floor,,,,,0,,,
Brown,sarah123.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y9M4D'],o I can't get it,,,,,0,,,
Brown,sarah123.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y9M4D'],I got ta go to the dentist yesterday,,,,,0,,,
Brown,sarah124.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y9M12D'],so it can get Valentine's day,Valentine's day,event,Valentine's day,event,event,?,,
Brown,sarah124.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y9M12D'],I wanna get my alphabets,alphabet,object,alphabets,object,object,,,
Brown,sarah124.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y9M12D'],he got a hair,hair,object,hair,object,object,,,
Brown,sarah124.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y9M12D'],how it gets like that,,,,,0,,,
Brown,sarah124.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y9M12D'],I just got ta rip this off,,,,,0,,,
Brown,sarah124.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y9M12D'],you got ta have you know some bricks,,,,,0,,,
Brown,sarah125.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y9M19D'],now I got ta cut this out,,,,,0,,,
Brown,sarah125.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y9M19D'],oh I can't get it right,,,,,0,,,
Brown,sarah125.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y9M19D'],how I'm goin get in back of it,,,,,0,,,
Brown,sarah126.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y9M26D'],whoops I got it up here,,,,,0,,?,
Brown,sarah126.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y9M26D'],he got punished,punished,event,punished,event,event,?,,
Brown,sarah126.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y9M26D'],he ran out the street and he got got a broken leg,leg,object,broken leg,object,object,,,
Brown,sarah126.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y9M26D'],he got a broken leg,leg,object,broken leg,object,object,,,
Brown,sarah126.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y9M26D'],I don't got no paper today,paper,object,paper,object,object,,,
Brown,sarah126.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y9M26D'],I don't got no paper today,paper,object,paper,object,object,,,
Brown,sarah126.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y9M26D'],xxx I get another present,present,object,present,object,object,,,
Brown,sarah126.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y9M26D'],I got the hokey song,song,object,hokey song,object,object,,,
Brown,sarah127.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y10M6D'],she don't get no one to play with,one,pronoun,one,pronoun,pronoun,,?,
Brown,sarah127.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y10M6D'],got it I got it I got it,,,,,0,,?,
Brown,sarah127.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y10M6D'],he's tryin a get it,,,,,0,,?,
Brown,sarah127.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y10M6D'],go get it go get it,,,,,0,,?,
Brown,sarah127.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y10M6D'],he can't get it,,,,,0,,?,
Brown,sarah127.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y10M6D'],sh he got it,,,,,0,,?,
Brown,sarah127.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y10M6D'],you can't get it haha haha ha,,,,,0,,?,
Brown,sarah127.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y10M6D'],I'm gonna get your belt,belt,object,belt,object,object,,,
Brown,sarah127.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y10M6D'],I got bubble,bubble,object,bubble,object,object,,,
Brown,sarah127.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y10M6D'],I got desk over my Nana's,desk,object,desk,object,object,,,
Brown,sarah127.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y10M6D'],so he gets me,me,pronoun,me,pronoun,pronoun,,,
Brown,sarah127.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y10M6D'],when I get to have a broken toy I'm gonna give that to him,,,,,0,,,
Brown,sarah127.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y10M6D'],now get xxx,,,,,0,?,,
Brown,sarah128.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y10M21D'],but we don't got that one in do we,one,pronoun,one,pronoun,pronoun,,?,
Brown,sarah128.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y10M21D'],let me get it out,,,,,0,,?,
Brown,sarah128.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y10M21D'],can't get this elastic any where on me,elastic,object,elastic,object,object,,,
Brown,sarah128.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y10M21D'],I got Bozo jam and jelly,"jam, jelly",object,Bozo jam,object,object,,,
Brown,sarah128.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y10M21D'],I will get him a a toy,toy,object,toy,object,object,,,
Brown,sarah129.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y10M27D'],because I got a cold,cold,object,cold,object,object,?,event?,
Brown,sarah129.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y10M27D'],yeah I wanna but I got a cold,cold,object,cold,object,object,?,event?,
Brown,sarah129.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y10M27D'],maybe I will get more sick,sick,event,sick,event,event,?,,
Brown,sarah129.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y10M27D'],so you can get sick,sick,event,sick,event,event,?,,
Brown,sarah129.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y10M27D'],I got some presents for my Daddy,present,object,presents,object,object,,,
Brown,sarah129.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y10M27D'],I got him a shirt,shirt,object,shirt,object,object,,,
Brown,sarah129.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y10M27D'],we got Daddy socks,sock,object,socks,object,object,,,
Brown,sarah129.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y10M27D'],we got Grampy socks huh,sock,object,socks,object,object,,,
Brown,sarah129.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y10M27D'],but he was goin get him a bathin so the bathin don't fit him,bathin,,,,0,?,,
Brown,sarah129.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y10M27D'],you got ta do a cartwheel,,,,,0,,,
Brown,sarah129.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y10M27D'],I can get it out,,,,,0,,,
Brown,sarah130.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y11M4D'],because he wants to get killed,killed,event,killed,event,event,?,,
Brown,sarah130.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y11M4D'],he they can't get him out can,him,pronoun,him,pronoun,pronoun,,,
Brown,sarah130.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y11M4D'],can't they get him out,him,pronoun,him,pronoun,pronoun,,,
Brown,sarah130.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y11M4D'],I got on my toes good,,,,,0,,,
Brown,sarah130.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y11M4D'],so one day Teppy was in a box and couldn't get out,,,,,0,,,
Brown,sarah130.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y11M4D'],now I have_to get it upside down,,,,,0,,,
Brown,sarah131.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y11M13D'],I can't get that letter,letter,object,letter,object,object,,,
Brown,sarah131.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y11M13D'],do I got mud on my face Mama,mud,object,mud,object,object,,,
Brown,sarah131.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y11M13D'],so I got lots_of piggie do you,present,object,piggie,object,object,,,
Brown,sarah131.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y11M13D'],I'm goin get you your present,present,object,present,object,object,,,
Brown,sarah132.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y11M19D'],my daddy got married two times,married,event,married,event,event,?,,
Brown,sarah132.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y11M19D'],youse two got married two times,married,event,married,event,event,?,,
Brown,sarah132.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y11M19D'],so they can sleep  they get tired huh,tired,event,tired,event,event,?,,
Brown,sarah132.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y11M19D'],I don't got no underpants on either,underpants,object,underpants,object,object,,,
Brown,sarah133.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y11M26D'],okay I'll get one,one,pronoun,one,pronoun,pronoun,,?,
Brown,sarah133.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y11M26D'],wanna get dressed Ann_Marie,dressed,event,dressed,event,event,?,,
Brown,sarah133.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y11M26D'],they got two babies,baby,object,babies,object,object,,,
Brown,sarah133.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y11M26D'],we get so many chairs,chair,object,chairs,object,object,,,
Brown,sarah133.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y11M26D'],I got a postcard,postcard,object,postcard,object,object,,,
Brown,sarah133.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y11M26D'],did you get um a present from Uncle_Buster,present,object,present,object,object,,,
Brown,sarah133.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y11M26D'],well I got a prize for you Ann_Marie,prize,object,prize,object,object,,,
Brown,sarah133.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y11M26D'],I think I got a prize,prize,object,prize,object,object,,,
Brown,sarah133.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y11M26D'],we got ta pick em up easily,,,,,0,,,
Brown,sarah133.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y11M26D'],you knew you got xxx forgot that,,,,,0,,,
Brown,sarah133.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y11M26D'],did you get a,,,,,0,?,,
Brown,sarah133.xml,['Sarah'],get|gets|got|gotten|getting,['P4Y11M26D'],you will see when I get through,,,,,0,,,
Brown,sarah134.xml,['Sarah'],get|gets|got|gotten|getting,['P5Y0M2D'],I ha to get this tape off,tape,object,tape,object,object,,,
Brown,sarah134.xml,['Sarah'],get|gets|got|gotten|getting,['P5Y0M2D'],oh I got that here,that,pronoun,that,pronoun,pronoun,,,
Brown,sarah134.xml,['Sarah'],get|gets|got|gotten|getting,['P5Y0M2D'],you try to get em on slowly,them,pronoun,em,pronoun,pronoun,,,
Brown,sarah135.xml,['Sarah'],get|gets|got|gotten|getting,['P5Y0M10D'],ah I got my stuck foot in it,foot,object,foot,object,object,,,
Brown,sarah135.xml,['Sarah'],get|gets|got|gotten|getting,['P5Y0M10D'],I got my stuck foot in it,foot,object,foot,object,object,,,
Brown,sarah135.xml,['Sarah'],get|gets|got|gotten|getting,['P5Y0M10D'],I'm goin get a knife,knife,object,knife,object,object,,,
Brown,sarah135.xml,['Sarah'],get|gets|got|gotten|getting,['P5Y0M10D'],I got my own paper,paper,object,paper,object,object,,,
Brown,sarah135.xml,['Sarah'],get|gets|got|gotten|getting,['P5Y0M10D'],I got plenty paper,paper,object,paper,object,object,,,
Brown,sarah135.xml,['Sarah'],get|gets|got|gotten|getting,['P5Y0M10D'],Mommy get a stick,stick,object,stick,object,object,,,
Brown,sarah136.xml,['Sarah'],get|gets|got|gotten|getting,['P5Y0M16D'],but only if you get dat that one out,one,pronoun,one,pronoun,pronoun,,?,
Brown,sarah136.xml,['Sarah'],get|gets|got|gotten|getting,['P5Y0M16D'],I didn't get it opened yet,,,,,0,,?,
Brown,sarah136.xml,['Sarah'],get|gets|got|gotten|getting,['P5Y0M16D'],I get it,,,,,0,,?,
Brown,sarah136.xml,['Sarah'],get|gets|got|gotten|getting,['P5Y0M16D'],I got it,,,,,0,,?,
Brown,sarah136.xml,['Sarah'],get|gets|got|gotten|getting,['P5Y0M16D'],I got it easily,,,,,0,,?,
Brown,sarah136.xml,['Sarah'],get|gets|got|gotten|getting,['P5Y0M16D'],will that get dirty,dirty,event,dirty,event,event,?,,
Brown,sarah136.xml,['Sarah'],get|gets|got|gotten|getting,['P5Y0M16D'],dat that's why I don't get shared,shared,event,shared,event,event,?,,
Brown,sarah136.xml,['Sarah'],get|gets|got|gotten|getting,['P5Y0M16D'],it got tied up,tied up,event,tied up,event,event,,,
Brown,sarah136.xml,['Sarah'],get|gets|got|gotten|getting,['P5Y0M16D'],but I don't got my bike down here,bike,object,bike,object,object,,,
Brown,sarah136.xml,['Sarah'],get|gets|got|gotten|getting,['P5Y0M16D'],nope I don't got no brothers  sisters,brothers/sisters,object,brothers/sisters,object,object,,,
Brown,sarah136.xml,['Sarah'],get|gets|got|gotten|getting,['P5Y0M16D'],I got the headband  pocketbook that match with  um um um um um,"headband, pocketbook",object,headband/pocketbook,object,object,?,,
Brown,sarah136.xml,['Sarah'],get|gets|got|gotten|getting,['P5Y0M16D'],yeah  I got a r somethin,r,object,r,object,object,,,
Brown,sarah136.xml,['Sarah'],get|gets|got|gotten|getting,['P5Y0M16D'],I got nothin,nothing,pronoun,nothin,pronoun,pronoun,,,
Brown,sarah136.xml,['Sarah'],get|gets|got|gotten|getting,['P5Y0M16D'],I don't got nuttin nothing,nothing,pronoun,nothing,pronoun,pronoun,,,
Brown,sarah136.xml,['Sarah'],get|gets|got|gotten|getting,['P5Y0M16D'],I hope I don't get next_to you  I won't win,,,,,0,?,,
Brown,sarah136.xml,['Sarah'],get|gets|got|gotten|getting,['P5Y0M16D'],she said get off my bike,,,,,0,,,
Brown,sarah136.xml,['Sarah'],get|gets|got|gotten|getting,['P5Y0M16D'],Betty lets xxx get on her bike huh,,,,,0,,,
Brown,sarah136.xml,['Sarah'],get|gets|got|gotten|getting,['P5Y0M16D'],oh I get a xxx,,,,,0,?,,
Brown,sarah137.xml,['Sarah'],get|gets|got|gotten|getting,['P5Y0M25D'],when I get through,,,,,0,,,
Brown,sarah138.xml,['Sarah'],get|gets|got|gotten|getting,['P5Y0M30D'],now the rainbow is gettin higher from the rain and everytime it gets higher it makes the sun come out,higher,event,higher,event,event,?,,
Brown,sarah138.xml,['Sarah'],get|gets|got|gotten|getting,['P5Y0M30D'],anyway I told you to get something a book,book,object,book,object,object,,,
Brown,sarah138.xml,['Sarah'],get|gets|got|gotten|getting,['P5Y0M30D'],he's tryin get the leafs leaves up,leaf,object,leafs,object,object,,,
Brown,sarah138.xml,['Sarah'],get|gets|got|gotten|getting,['P5Y0M30D'],I can't get on here,,,,,0,,,
Brown,sarah139.xml,['Sarah'],get|gets|got|gotten|getting,['P5Y1M6D'],how_come you don't get a different one,one,pronoun,one,pronoun,pronoun,,?,
Brown,sarah139.xml,['Sarah'],get|gets|got|gotten|getting,['P5Y1M6D'],le me see if you get anymore,,,,,0,?,?,
Brown,sarah139.xml,['Sarah'],get|gets|got|gotten|getting,['P5Y1M6D'],I wan get another puppet,puppet,object,puppet,object,object,,,
,,,,,,,,,,0,,,
,,,,,,,,,,0,,,
,,,,,,,,,,0,,,
,,,,,,,,,,0,,,
,,,,,,,,,,0,,,
,,,,,,,,,,0,,,
,,,,,,,,,,0,,,
,,,,,,,,,,0,,,
,,,,,,,,,,0,,,
,,,,,,,,,,0,,,
,,,,,,,,,,0,,,
,,,,,,,,,,0,,,
,,,,,,,,,,0,,,
,,,,,,,,,,0,,,
,,,,,,,,,,0,,,
,,,,,,,,,,0,,,
,,,,,,,,,,0,,,
,,,,,,,,,,0,,,
,,,,,,,,,,0,,,
,,,,,,,,,,0,,,
,,,,,,,,,,0,,,
,,,,,,,,,,0,,,
,,,,,,,,,,0,,,
,,,,,,,,,,0,,,
,,,,,,,,,,0,,,
,,,,,,,,,,0,,,
,,,,,,,,,,0,,,
,,,,,,,,,,0,,,
,,,,,,,,,,0,,,
,,,,,,,,,,0,,,
,,,,,,,,,,0,,,
,,,,,,,,,,0,,,
,,,,,,,,,,0,,,
,,,,,,,,,,0,,,
,,,,,,,,,,0,,,
,,,,,,,,,,0,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
